wavelength(nm)	n	k
843.649902	3.651423787875538	0.004033770408986657
845.214941	3.650437705135002	0.003974664494916875
846.779785	3.649456911267542	0.003916219900494538
848.344531	3.648481056826101	0.003858428071612594
849.90918	3.647509863124769	0.0038012840862522027
851.473633	3.646543552384322	0.003744785865340208
853.037988	3.645582826445961	0.0036889231476022718
854.602246	3.6446284907394273	0.003633689163929366
856.166406	3.6436813516165953	0.003579077218716221
857.730371	3.642742272490566	0.0035250839128679787
859.294238	3.641811999375197	0.0034716991152705903
860.858008	3.640891336361319	0.0034189160695603355
862.421582	3.6399809389608517	0.003366731620870443
863.985156	3.6390799409078323	0.003315134614248769
865.548535	3.638187159612434	0.003264127608180654
867.111816	3.6373012430038267	0.0032137035102071
868.675	3.636420895110143	0.0031638584167115163
870.237988	3.635544876395825	0.003114591560835132
871.800879	3.6346718367566835	0.0030658959003126087
873.363672	3.6338004832024633	0.003017767599825795
874.926367	3.6329299218206024	0.0029702026088825246
876.488965	3.6320605180924423	0.0029231962651095978
878.051367	3.6311929406859558	0.0028767467498609853
879.613672	3.6303277478946097	0.0028308463255571157
881.175879	3.6294655534575124	0.0027854902809017028
882.737988	3.628606970326954	0.0027406738764453095
884.3	3.627752610678846	0.0026963923463107055
885.861914	3.6269030875042345	0.002652640983375956
887.423633	3.6260589854558485	0.00260941767841507
888.985254	3.6252205427847324	0.002566714791561715
890.546777	3.624388005253848	0.0025245273935066244
892.108203	3.6235616180060424	0.0024828505302360547
893.669531	3.6227416271540847	0.0024416793032625375
895.230762	3.6219282776640433	0.0024010087628511803
896.791797	3.621121865861575	0.0023608365200917763
898.352832	3.620322535782287	0.002321152611099957
899.913672	3.6195305685486683	0.00228195720305318
901.474414	3.618745720229748	0.0022432437735020344
903.035059	3.617967659856757	0.002205008529919645
904.595605	3.617196057882843	0.002167247754905049
906.156055	3.616430582410353	0.002129957611303657
907.716406	3.6156709046205187	0.00209313440763181
909.27666	3.614916693367106	0.002056774334452458
910.836816	3.614167619090183	0.002020873654663235
912.396777	3.6134233960600532	0.0019854308064966865
913.956738	3.612683526355227	0.0019504379054107257
915.516602	3.6119475578828864	0.0019158940954595595
917.07627	3.6112150325782526	0.0018817984788760014
918.635938	3.6104853541297204	0.0018481437233990481
920.195508	3.6097580645714307	0.0018149289387269945
921.754883	3.60903270507379	0.0017821531047467246
923.314258	3.608308681244252	0.0017498090790764088
924.873437	3.607585580630214	0.0017178978842739268
926.432617	3.6068628828268423	0.001686412368446606
927.991699	3.6061410290229703	0.001655350581591049
929.550684	3.6054209275356386	0.001624707973386025
931.109473	3.604703540052514	0.0015944819139540808
932.668262	3.6039896922009373	0.0015646640672860106
934.226953	3.6032803447076884	0.0015352518126251677
935.785547	3.6025764123105257	0.0015062405991964145
937.344043	3.601878810309806	0.001477625915387275
938.902539	3.6011884100362646	0.0014494014696619104
940.46084	3.600506109086684	0.0014215663795810543
942.019141	3.5998315107335452	0.0013941139829160034
943.577246	3.599163698759702	0.0013670453128336057
945.135352	3.5985015779045755	0.0013403545392579085
946.693359	3.597844180718522	0.001314041003686086
948.25127	3.5971904958161307	0.0012881022494594682
949.809082	3.5965395147169055	0.0012625359214205392
951.366895	3.595890186404525	0.001237338008534236
952.924609	3.5952415435664826	0.001212507758995012
954.482227	3.594592597611687	0.0011880427098680535
956.039746	3.5939431569277014	0.0011639400421186703
957.597168	3.5932940369741138	0.0011401962850770442
959.15459	3.5926460786624235	0.0011168065180445815
960.711914	3.5920002039019163	0.0010937687713733924
962.269141	3.591357292993832	0.0010710795569734053
963.826367	3.5907181870623766	0.001048734036127951
965.383398	3.590083845822806	0.0010267315214192332
966.940527	3.589455030290774	0.0010050644342642348
968.497461	3.588832738898566	0.0009837334145761244
970.054395	3.5882176127515275	0.0009627323933739947
971.61123	3.58760935965926	0.0009420598033504647
